fight_id,ufcstats_id,round,fighter_round_knockdowns,fighter_round_sig_strikes_landed,fighter_round_sig_strikes_attempted,fighter_round_sig_strike_percentage,fighter_round_strikes_landed,fighter_round_strikes_attempted,fighter_round_strike_percentage,fighter_round_takedowns,fighter_round_takedowns_attempted,fighter_round_takedowns_percentage,fighter_round_submission_attempts,fighter_round_reversals,fighter_round_control,fighter_round_sig_strikes_head_landed,fighter_round_sig_strikes_head_attempts,fighter_round_sig_strikes_head_percentage,fighter_round_sig_strikes_body_landed,fighter_round_sig_strikes_body_attempts,fighter_round_sig_strikes_body_percentage,fighter_round_sig_strikes_leg_landed,fighter_round_sig_strikes_leg_attempts,fighter_round_sig_strikes_leg_percentage,fighter_round_sig_strikes_distance_landed,fighter_round_sig_strikes_distance_attempts,fighter_round_sig_strikes_distance_percentage,fighter_round_sig_strikes_clinch_landed,fighter_round_sig_strikes_clinch_attempts,fighter_round_sig_strikes_clinch_percentage,fighter_round_sig_strikes_ground_landed,fighter_round_sig_strikes_ground_attempts,fighter_round_sig_strikes_ground_percentage
752f19e9c201ea57,4234f0097c83fa62,1,0,17,52,32,29,68,42,2,2,100,0,0,195,10,43,23,3,5,60,4,4,100,14,42,33,0,0,0,3,10,30
752f19e9c201ea57,4234f0097c83fa62,2,1,14,50,28,17,53,32,0,1,0,0,0,25,11,45,24,3,5,60,0,0,0,11,44,25,2,2,100,1,4,25
752f19e9c201ea57,4234f0097c83fa62,3,0,26,73,35,35,84,41,1,1,100,0,0,137,23,69,33,3,4,75,0,0,0,19,65,29,1,2,50,6,6,100
752f19e9c201ea57,4498b382c65a7faa,1,0,5,32,15,28,58,48,0,0,0,0,0,0,5,32,15,0,0,0,0,0,0,5,32,15,0,0,0,0,0,0
752f19e9c201ea57,4498b382c65a7faa,2,0,10,46,21,29,71,40,1,2,50,0,0,158,9,44,20,0,1,0,1,1,100,10,46,21,0,0,0,0,0,0
752f19e9c201ea57,4498b382c65a7faa,3,0,13,42,30,16,45,35,0,2,0,0,0,0,13,42,30,0,0,0,0,0,0,13,42,30,0,0,0,0,0,0
753735b48b1c20b9,8b1ed83b02303075,1,0,30,58,51,30,58,51,0,0,0,0,0,1,12,37,32,14,16,87,4,5,80,22,50,44,8,8,100,0,0,0
753735b48b1c20b9,8b1ed83b02303075,2,0,35,66,53,40,74,54,0,0,0,0,0,26,21,48,43,7,10,70,7,8,87,29,58,50,6,8,75,0,0,0
753735b48b1c20b9,8b1ed83b02303075,3,0,35,56,62,37,58,63,0,0,0,0,0,0,27,47,57,4,5,80,4,4,100,33,54,61,2,2,100,0,0,0
753735b48b1c20b9,bf7ad5628363eec9,1,0,22,48,45,22,48,45,0,1,0,0,0,54,10,32,31,11,15,73,1,1,100,17,40,42,5,8,62,0,0,0
753735b48b1c20b9,bf7ad5628363eec9,2,0,22,49,44,24,51,47,0,2,0,0,0,36,8,33,24,10,11,90,4,5,80,16,41,39,6,8,75,0,0,0
753735b48b1c20b9,bf7ad5628363eec9,3,0,15,46,32,18,51,35,1,3,33,0,0,114,5,36,13,7,7,100,3,3,100,14,44,31,1,2,50,0,0,0
755202fce24b8f83,2cd428e9606856fd,1,0,0,2,0,3,6,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
755202fce24b8f83,41e83a89929d1327,1,0,4,7,57,14,19,73,1,2,50,1,0,189,3,5,60,1,2,50,0,0,0,0,2,0,0,0,0,4,5,80
75523d31940c9344,0fd5f4b838e890cc,1,0,16,66,24,16,67,23,0,1,0,0,0,0,6,52,11,3,6,50,7,8,87,15,65,23,1,1,100,0,0,0
75523d31940c9344,0fd5f4b838e890cc,2,0,23,53,43,30,63,47,0,1,0,0,0,0,11,36,30,4,8,50,8,9,88,19,48,39,0,0,0,4,5,80
75523d31940c9344,0fd5f4b838e890cc,3,0,16,53,30,31,70,44,0,0,0,0,0,14,7,43,16,3,4,75,6,6,100,15,49,30,1,4,25,0,0,0
75523d31940c9344,b9f28e7045fdfce7,1,0,9,26,34,10,27,37,0,2,0,0,0,0,2,16,12,3,4,75,4,6,66,9,26,34,0,0,0,0,0,0
75523d31940c9344,b9f28e7045fdfce7,2,0,20,35,57,25,42,59,1,2,50,0,0,42,7,17,41,2,5,40,11,13,84,17,31,54,0,0,0,3,4,75
75523d31940c9344,b9f28e7045fdfce7,3,0,13,39,33,17,43,39,1,1,100,0,0,115,7,28,25,3,7,42,3,4,75,6,28,21,5,9,55,2,2,100
75570ea2da94a4fb,04c8b08b16a5b99e,1,1,15,22,68,15,22,68,0,0,0,0,0,1,6,12,50,2,2,100,7,8,87,14,21,66,0,0,0,1,1,100
75570ea2da94a4fb,53c943c873cffe90,1,0,6,17,35,6,17,35,0,0,0,0,0,0,3,9,33,3,8,37,0,0,0,6,17,35,0,0,0,0,0,0
755d84d5f4aa4dbf,c77a953488e5607d,1,0,21,55,38,27,61,44,0,1,0,0,0,13,4,34,11,5,8,62,12,13,92,20,54,37,1,1,100,0,0,0
755d84d5f4aa4dbf,c77a953488e5607d,2,0,27,63,42,34,70,48,0,2,0,0,0,8,11,44,25,8,10,80,8,9,88,24,59,40,3,4,75,0,0,0
755d84d5f4aa4dbf,c77a953488e5607d,3,0,23,42,54,35,56,62,0,1,0,0,0,128,13,30,43,3,5,60,7,7,100,15,32,46,6,7,85,2,3,66
755d84d5f4aa4dbf,d2cd7a69cc55e7ed,1,0,22,58,37,24,61,39,0,0,0,0,0,10,9,38,23,8,15,53,5,5,100,22,58,37,0,0,0,0,0,0
755d84d5f4aa4dbf,d2cd7a69cc55e7ed,2,0,19,52,36,24,58,41,2,3,66,0,0,51,10,36,27,5,11,45,4,5,80,16,49,32,3,3,100,0,0,0
755d84d5f4aa4dbf,d2cd7a69cc55e7ed,3,0,15,42,35,18,52,34,2,4,50,0,0,73,10,36,27,4,5,80,1,1,100,13,38,34,1,3,33,1,1,100
7595aabe89020780,7be14eaed4c74856,1,0,1,3,33,1,3,33,0,0,0,1,0,0,0,2,0,0,0,0,1,1,100,1,3,33,0,0,0,0,0,0
7595aabe89020780,90e0985df05e51bc,1,0,1,5,20,1,5,20,1,1,100,0,0,12,0,3,0,0,1,0,1,1,100,1,5,20,0,0,0,0,0,0
759c55755d70f7ba,866fd7b1a6c90e7f,1,0,3,3,100,4,4,100,0,2,0,0,0,13,1,1,100,2,2,100,0,0,0,1,1,100,2,2,100,0,0,0
759c55755d70f7ba,866fd7b1a6c90e7f,2,0,58,77,75,103,128,80,0,2,0,0,0,58,48,67,71,10,10,100,0,0,0,18,28,64,26,29,89,14,20,70
759c55755d70f7ba,c878270af633eb11,1,0,17,20,85,58,62,93,3,3,100,1,0,264,16,18,88,1,2,50,0,0,0,1,1,100,5,5,100,11,14,78
759c55755d70f7ba,c878270af633eb11,2,0,8,21,38,8,21,38,0,2,0,0,0,39,4,17,23,4,4,100,0,0,0,6,17,35,2,4,50,0,0,0
75a84211f50c53f5,a93f94c923c3a9cb,1,1,24,43,55,27,46,58,0,0,0,0,0,39,9,26,34,3,4,75,12,13,92,20,37,54,3,3,100,1,3,33
75a84211f50c53f5,cad24459b28592ca,1,0,7,12,58,18,24,75,1,3,33,0,0,78,2,7,28,4,4,100,1,1,100,4,9,44,3,3,100,0,0,0
75b1533cc3cafae9,5987b2458f4b5290,1,0,4,8,50,4,8,50,0,0,0,0,0,0,2,5,40,0,0,0,2,3,66,4,8,50,0,0,0,0,0,0
75b1533cc3cafae9,78114b7199cef90c,1,1,11,15,73,11,15,73,0,0,0,0,0,8,9,13,69,1,1,100,1,1,100,3,5,60,0,0,0,8,10,80
75bc89630027c601,31d7446b184e3305,1,1,10,12,83,11,13,84,0,0,0,0,0,3,7,9,77,1,1,100,2,2,100,4,6,66,0,0,0,6,6,100
75bc89630027c601,c814b4c899793af6,1,0,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,1,100,0,0,0,0,0,0
75c5f923f966b53b,a72a2a769fa5a2be,1,0,44,88,50,44,88,50,0,0,0,0,0,0,23,62,37,14,19,73,7,7,100,40,81,49,4,7,57,0,0,0
75c5f923f966b53b,a72a2a769fa5a2be,2,0,48,84,57,49,85,57,0,2,0,0,0,5,33,66,50,11,14,78,4,4,100,46,78,58,2,6,33,0,0,0
75c5f923f966b53b,a72a2a769fa5a2be,3,0,11,22,50,11,22,50,0,3,0,0,0,0,7,17,41,2,3,66,2,2,100,11,22,50,0,0,0,0,0,0
75c5f923f966b53b,d80ee110748171ac,1,0,29,51,56,29,51,56,0,1,0,0,0,0,21,41,51,4,5,80,4,5,80,28,50,56,1,1,100,0,0,0
75c5f923f966b53b,d80ee110748171ac,2,0,29,68,42,31,72,43,0,0,0,0,0,1,23,61,37,4,5,80,2,2,100,28,67,41,1,1,100,0,0,0
75c5f923f966b53b,d80ee110748171ac,3,1,34,58,58,34,58,58,0,0,0,0,0,3,31,55,56,3,3,100,0,0,0,33,57,57,0,0,0,1,1,100
75e580d5ea37c519,5c126c6aac3ef364,1,0,25,37,67,64,80,80,1,1,100,0,0,194,7,16,43,12,14,85,6,7,85,12,24,50,7,7,100,6,6,100
75e580d5ea37c519,5c126c6aac3ef364,2,0,12,23,52,47,65,72,1,1,100,0,0,133,7,16,43,1,2,50,4,5,80,11,22,50,1,1,100,0,0,0
75e580d5ea37c519,5c126c6aac3ef364,3,0,10,24,41,41,57,71,0,0,0,0,0,84,5,13,38,1,6,16,4,5,80,10,24,41,0,0,0,0,0,0
75e580d5ea37c519,f923e012414c883e,1,0,9,22,40,26,42,61,0,0,0,0,0,19,4,15,26,2,4,50,3,3,100,9,21,42,0,1,0,0,0,0
75e580d5ea37c519,f923e012414c883e,2,0,18,39,46,31,54,57,0,0,0,0,0,66,13,31,41,2,5,40,3,3,100,15,36,41,3,3,100,0,0,0
75e580d5ea37c519,f923e012414c883e,3,0,20,55,36,48,86,55,0,0,0,0,0,90,11,41,26,5,9,55,4,5,80,18,52,34,1,1,100,1,2,50
75fa9c0bb31caaa3,0bc697c5936a2d0a,1,0,16,33,48,18,35,51,0,0,0,0,0,4,6,21,28,4,6,66,6,6,100,15,31,48,1,2,50,0,0,0
75fa9c0bb31caaa3,0bc697c5936a2d0a,2,0,22,33,66,23,34,67,0,1,0,0,0,22,11,21,52,9,10,90,2,2,100,17,28,60,5,5,100,0,0,0
75fa9c0bb31caaa3,0bc697c5936a2d0a,3,0,17,41,41,22,46,47,0,0,0,0,0,4,12,36,33,5,5,100,0,0,0,16,40,40,1,1,100,0,0,0
75fa9c0bb31caaa3,c739c2995a275314,1,0,4,11,36,12,23,52,1,3,33,0,0,149,4,9,44,0,2,0,0,0,0,3,8,37,1,3,33,0,0,0
75fa9c0bb31caaa3,c739c2995a275314,2,0,10,16,62,36,48,75,6,9,66,0,0,161,7,13,53,2,2,100,1,1,100,4,10,40,6,6,100,0,0,0
75fa9c0bb31caaa3,c739c2995a275314,3,0,28,39,71,37,53,69,2,6,33,0,0,186,15,26,57,7,7,100,6,6,100,12,23,52,11,11,100,5,5,100
760150e9951e65fa,b9706f80d005036c,1,0,7,23,30,7,23,30,1,2,50,1,0,96,1,13,7,1,4,25,5,6,83,7,23,30,0,0,0,0,0,0
760150e9951e65fa,b9706f80d005036c,2,0,8,29,27,32,57,56,1,2,50,0,0,113,1,19,5,4,5,80,3,5,60,8,26,30,0,1,0,0,2,0
760150e9951e65fa,b9706f80d005036c,3,0,10,31,32,19,41,46,0,0,0,0,0,110,8,28,28,0,1,0,2,2,100,10,30,33,0,1,0,0,0,0
760150e9951e65fa,d3f5d33d61cd00c9,1,0,17,23,73,25,31,80,0,0,0,0,0,0,5,10,50,2,3,66,10,10,100,17,23,73,0,0,0,0,0,0
760150e9951e65fa,d3f5d33d61cd00c9,2,0,17,37,45,20,40,50,0,0,0,0,0,0,5,25,20,5,5,100,7,7,100,14,34,41,3,3,100,0,0,0
760150e9951e65fa,d3f5d33d61cd00c9,3,0,28,41,68,42,56,75,0,0,0,0,0,11,14,25,56,11,13,84,3,3,100,26,39,66,2,2,100,0,0,0
7606d2f8d8b0e889,2244d9a2b64b8c3b,1,0,11,32,34,14,36,38,0,0,0,0,0,30,4,21,19,3,5,60,4,6,66,7,23,30,4,9,44,0,0,0
7606d2f8d8b0e889,a08ddd04eaffd81d,1,1,29,52,55,36,59,61,0,0,0,1,0,24,20,41,48,8,10,80,1,1,100,19,35,54,10,17,58,0,0,0
7606f6b6c19f2d73,132deb59abae64b1,1,0,8,13,61,21,26,80,1,1,100,0,0,150,4,8,50,2,3,66,2,2,100,6,8,75,2,5,40,0,0,0
7606f6b6c19f2d73,132deb59abae64b1,2,0,9,10,90,34,38,89,1,1,100,0,0,249,6,7,85,1,1,100,2,2,100,4,5,80,1,1,100,4,4,100
7606f6b6c19f2d73,132deb59abae64b1,3,0,7,18,38,19,32,59,1,2,50,0,0,103,5,15,33,2,3,66,0,0,0,5,13,38,1,3,33,1,2,50
7606f6b6c19f2d73,132deb59abae64b1,4,0,13,21,61,31,45,68,1,1,100,0,0,76,5,11,45,6,7,85,2,3,66,11,18,61,2,3,66,0,0,0
7606f6b6c19f2d73,132deb59abae64b1,5,0,4,6,66,32,45,71,1,1,100,0,0,226,1,3,33,3,3,100,0,0,0,1,3,33,2,2,100,1,1,100
7606f6b6c19f2d73,1ebe20ebbfa15e29,1,0,7,17,41,15,25,60,0,1,0,0,0,23,4,12,33,2,3,66,1,2,50,5,14,35,2,3,66,0,0,0
7606f6b6c19f2d73,1ebe20ebbfa15e29,2,0,1,8,12,12,19,63,0,0,0,0,0,0,0,4,0,0,3,0,1,1,100,1,8,12,0,0,0,0,0,0
7606f6b6c19f2d73,1ebe20ebbfa15e29,3,0,9,26,34,12,32,37,0,0,0,0,0,13,1,15,6,4,7,57,4,4,100,8,25,32,1,1,100,0,0,0
7606f6b6c19f2d73,1ebe20ebbfa15e29,4,0,10,30,33,19,39,48,0,0,0,0,0,0,3,17,17,4,9,44,3,4,75,9,29,31,1,1,100,0,0,0
7606f6b6c19f2d73,1ebe20ebbfa15e29,5,0,5,17,29,22,46,47,0,0,0,0,0,10,1,11,9,3,4,75,1,2,50,2,14,14,3,3,100,0,0,0
760b5b16b4931a77,4498b382c65a7faa,1,0,11,22,50,47,61,77,1,1,100,0,0,225,9,20,45,2,2,100,0,0,0,7,18,38,1,1,100,3,3,100
760b5b16b4931a77,4498b382c65a7faa,2,1,5,10,50,41,58,70,0,0,0,0,1,222,5,10,50,0,0,0,0,0,0,1,3,33,0,0,0,4,7,57
760b5b16b4931a77,4498b382c65a7faa,3,0,3,11,27,24,36,66,0,0,0,0,0,185,3,11,27,0,0,0,0,0,0,3,10,30,0,0,0,0,1,0
760b5b16b4931a77,6a740daf1b279661,1,0,5,14,35,7,17,41,0,0,0,0,1,12,5,14,35,0,0,0,0,0,0,5,14,35,0,0,0,0,0,0
760b5b16b4931a77,6a740daf1b279661,2,0,4,7,57,6,12,50,0,0,0,0,1,67,3,6,50,1,1,100,0,0,0,0,0,0,0,0,0,4,7,57
760b5b16b4931a77,6a740daf1b279661,3,0,7,10,70,12,16,75,0,0,0,1,1,58,7,9,77,0,1,0,0,0,0,4,5,80,0,0,0,3,5,60
760b90b0805e0fbf,77d7295d1b22c694,1,0,19,45,42,19,45,42,1,1,100,0,0,17,10,34,29,6,8,75,3,3,100,19,45,42,0,0,0,0,0,0
760b90b0805e0fbf,77d7295d1b22c694,2,0,9,28,32,13,33,39,2,3,66,0,0,156,6,23,26,3,4,75,0,1,0,7,19,36,1,2,50,1,7,14
760b90b0805e0fbf,77d7295d1b22c694,3,0,22,43,51,23,44,52,1,2,50,0,0,66,14,33,42,5,7,71,3,3,100,22,43,51,0,0,0,0,0,0
760b90b0805e0fbf,d0e1b42d41dab603,1,0,11,48,22,11,48,22,0,1,0,0,0,0,7,44,15,3,3,100,1,1,100,11,47,23,0,1,0,0,0,0
760b90b0805e0fbf,d0e1b42d41dab603,2,0,17,39,43,18,40,45,0,0,0,2,0,0,10,27,37,6,9,66,1,3,33,14,36,38,3,3,100,0,0,0
760b90b0805e0fbf,d0e1b42d41dab603,3,0,19,60,31,20,61,32,0,0,0,0,0,3,11,49,22,7,9,77,1,2,50,17,58,29,2,2,100,0,0,0
760e3f292b834637,2ebfbe72ed703925,1,0,7,18,38,26,37,70,0,0,0,0,0,8,7,17,41,0,1,0,0,0,0,5,16,31,1,1,100,1,1,100
760e3f292b834637,2ebfbe72ed703925,2,0,34,50,68,37,53,69,0,0,0,0,0,12,22,38,57,5,5,100,7,7,100,23,38,60,9,10,90,2,2,100
760e3f292b834637,2ebfbe72ed703925,3,0,25,49,51,43,68,63,0,0,0,0,0,38,19,41,46,4,6,66,2,2,100,14,33,42,11,16,68,0,0,0
760e3f292b834637,92a9aa9c93192871,1,0,19,39,48,55,84,65,3,3,100,0,0,220,17,37,45,2,2,100,0,0,0,10,28,35,2,2,100,7,9,77
760e3f292b834637,92a9aa9c93192871,2,0,28,56,50,40,70,57,1,5,20,0,0,127,27,55,49,1,1,100,0,0,0,16,42,38,11,13,84,1,1,100
760e3f292b834637,92a9aa9c93192871,3,0,28,56,50,70,105,66,1,2,50,1,0,125,22,49,44,6,7,85,0,0,0,12,37,32,16,19,84,0,0,0
764012f51c7dc223,05fa626cb33d15b8,1,0,14,33,42,21,40,52,1,2,50,0,1,80,3,20,15,5,6,83,6,7,85,10,28,35,2,3,66,2,2,100
764012f51c7dc223,05fa626cb33d15b8,2,0,55,94,58,62,101,61,2,2,100,0,0,13,35,71,49,12,15,80,8,8,100,52,89,58,2,4,50,1,1,100
764012f51c7dc223,05fa626cb33d15b8,3,0,28,62,45,35,69,50,0,0,0,0,1,4,12,37,32,6,15,40,10,10,100,27,61,44,1,1,100,0,0,0
764012f51c7dc223,4498b382c65a7faa,1,0,12,27,44,54,80,67,1,2,50,0,0,132,11,26,42,1,1,100,0,0,0,9,24,37,0,0,0,3,3,100
764012f51c7dc223,4498b382c65a7faa,2,0,29,83,34,30,90,33,1,3,33,0,0,28,28,81,34,0,1,0,1,1,100,29,82,35,0,1,0,0,0,0
764012f51c7dc223,4498b382c65a7faa,3,0,19,59,32,45,97,46,2,2,100,0,0,129,17,55,30,1,3,33,1,1,100,19,59,32,0,0,0,0,0,0
765482eb58e8db48,3f11fd1751fa83b1,1,0,3,3,100,8,11,72,1,5,20,0,0,255,2,2,100,0,0,0,1,1,100,0,0,0,3,3,100,0,0,0
765482eb58e8db48,3f11fd1751fa83b1,2,0,9,28,32,12,31,38,2,7,28,0,0,79,7,26,26,2,2,100,0,0,0,7,26,26,1,1,100,1,1,100
765482eb58e8db48,3f11fd1751fa83b1,3,0,12,27,44,17,32,53,2,9,22,0,0,165,8,20,40,4,7,57,0,0,0,6,20,30,3,3,100,3,4,75
765482eb58e8db48,d008d785f6347dc2,1,0,3,6,50,27,36,75,0,0,0,0,0,11,1,4,25,2,2,100,0,0,0,0,2,0,3,4,75,0,0,0
765482eb58e8db48,d008d785f6347dc2,2,0,12,31,38,18,37,48,0,0,0,0,0,13,10,29,34,2,2,100,0,0,0,8,27,29,4,4,100,0,0,0
765482eb58e8db48,d008d785f6347dc2,3,0,10,20,50,21,32,65,0,0,0,0,0,26,7,17,41,3,3,100,0,0,0,10,20,50,0,0,0,0,0,0
7658965c2a700b39,76ee3d666c648f6b,1,0,23,38,60,38,54,70,0,3,0,0,0,75,20,33,60,1,2,50,2,3,66,14,29,48,9,9,100,0,0,0
7658965c2a700b39,76ee3d666c648f6b,2,0,15,25,60,21,31,67,0,0,0,0,0,27,12,22,54,2,2,100,1,1,100,11,15,73,4,10,40,0,0,0
7658965c2a700b39,a17ad5a5048e8c3f,1,0,10,31,32,13,34,38,0,0,0,0,0,50,6,27,22,3,3,100,1,1,100,3,22,13,7,9,77,0,0,0
7658965c2a700b39,a17ad5a5048e8c3f,2,1,14,34,41,15,35,42,0,0,0,0,0,10,11,31,35,3,3,100,0,0,0,7,25,28,7,9,77,0,0,0
76641669c1607b7a,27b388f0aab49780,1,0,27,50,54,35,58,60,1,1,100,1,0,58,23,46,50,2,2,100,2,2,100,25,48,52,2,2,100,0,0,0
76641669c1607b7a,d7e40dca3ae125be,1,0,20,69,28,23,72,31,0,0,0,0,0,0,6,43,13,6,17,35,8,9,88,20,69,28,0,0,0,0,0,0
766b0b26c40525de,65adf3856c4d9256,1,0,5,13,38,28,38,73,1,1,100,1,1,143,1,6,16,0,1,0,4,6,66,4,11,36,1,2,50,0,0,0
766b0b26c40525de,b62d5280966b2460,1,0,7,21,33,12,27,44,0,0,0,0,1,64,2,9,22,3,8,37,2,4,50,5,18,27,2,3,66,0,0,0
766b4f5e77ab0860,1091d4d957141094,1,0,19,25,76,30,39,76,1,1,100,0,0,229,18,24,75,1,1,100,0,0,0,3,3,100,0,0,0,16,22,72
766b4f5e77ab0860,eabf206b162b3b83,1,0,2,3,66,11,12,91,1,1,100,1,0,2,2,3,66,0,0,0,0,0,0,0,0,0,0,0,0,2,3,66
767819f321431bed,5eb50529a8418b77,1,0,26,68,38,26,68,38,0,0,0,0,0,0,4,43,9,11,13,84,11,12,91,26,68,38,0,0,0,0,0,0
767819f321431bed,5eb50529a8418b77,2,0,43,85,50,43,85,50,0,0,0,0,0,5,25,66,37,15,16,93,3,3,100,42,84,50,1,1,100,0,0,0
767819f321431bed,5eb50529a8418b77,3,0,58,120,48,58,120,48,0,0,0,0,0,6,32,89,35,25,29,86,1,2,50,57,117,48,1,3,33,0,0,0
767819f321431bed,8a1f3b5c526cd6e6,1,0,34,72,47,34,72,47,0,0,0,0,0,0,20,57,35,11,12,91,3,3,100,34,72,47,0,0,0,0,0,0
767819f321431bed,8a1f3b5c526cd6e6,2,0,61,114,53,61,115,53,0,0,0,0,0,0,49,101,48,6,7,85,6,6,100,60,113,53,1,1,100,0,0,0
767819f321431bed,8a1f3b5c526cd6e6,3,0,80,158,50,80,158,50,1,1,100,0,0,27,70,144,48,10,14,71,0,0,0,75,152,49,3,4,75,2,2,100
767b78b67c7da17c,70380ccdc81915b8,1,0,1,1,100,28,43,65,0,0,0,3,0,176,0,0,0,0,0,0,1,1,100,1,1,100,0,0,0,0,0,0
767b78b67c7da17c,a57cb948c4c70a47,1,0,0,1,0,3,6,50,0,1,0,0,0,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
767ceb4a0cb43ade,327d5f279895110d,1,0,8,33,24,8,35,22,0,1,0,0,0,88,1,20,5,3,3,100,4,10,40,7,32,21,1,1,100,0,0,0
767ceb4a0cb43ade,327d5f279895110d,2,0,5,30,16,17,50,34,0,0,0,0,0,163,4,26,15,0,0,0,1,4,25,4,29,13,1,1,100,0,0,0
767ceb4a0cb43ade,327d5f279895110d,3,0,8,29,27,15,38,39,0,0,0,0,0,137,4,22,18,1,2,50,3,5,60,8,25,32,0,4,0,0,0,0
767ceb4a0cb43ade,327d5f279895110d,4,0,6,31,19,11,37,29,0,0,0,0,1,153,3,27,11,2,3,66,1,1,100,6,30,20,0,1,0,0,0,0
767ceb4a0cb43ade,327d5f279895110d,5,0,7,29,24,8,30,26,0,3,0,0,0,70,2,18,11,2,5,40,3,6,50,7,29,24,0,0,0,0,0,0
767ceb4a0cb43ade,881bf86d4cba8578,1,1,51,75,68,69,109,63,0,0,0,1,0,70,35,54,64,9,13,69,7,8,87,18,31,58,5,6,83,28,38,73
767ceb4a0cb43ade,881bf86d4cba8578,2,0,9,22,40,14,28,50,0,0,0,0,0,10,4,16,25,3,4,75,2,2,100,9,22,40,0,0,0,0,0,0
767ceb4a0cb43ade,881bf86d4cba8578,3,0,20,33,60,26,39,66,0,0,0,0,0,31,9,18,50,7,10,70,4,5,80,16,29,55,4,4,100,0,0,0
767ceb4a0cb43ade,881bf86d4cba8578,4,0,14,26,53,22,34,64,0,0,0,0,0,27,10,19,52,1,4,25,3,3,100,12,23,52,1,1,100,1,2,50
767ceb4a0cb43ade,881bf86d4cba8578,5,0,18,33,54,23,38,60,0,0,0,0,0,94,13,25,52,4,7,57,1,1,100,12,24,50,3,5,60,3,4,75
768c86e307295944,6b7c7460855dbbb9,1,0,25,54,46,25,54,46,0,0,0,0,0,0,12,39,30,5,7,71,8,8,100,25,54,46,0,0,0,0,0,0
768c86e307295944,6b7c7460855dbbb9,2,0,31,52,59,111,174,63,1,4,25,1,0,265,30,51,58,1,1,100,0,0,0,1,4,25,0,0,0,30,48,62
768c86e307295944,6b7c7460855dbbb9,3,0,15,34,44,16,37,43,0,5,0,0,0,68,12,28,42,0,0,0,3,6,50,15,34,44,0,0,0,0,0,0
768c86e307295944,9d83f6da776ff7d6,1,0,12,45,26,13,46,28,0,1,0,0,0,0,7,37,18,1,4,25,4,4,100,11,43,25,1,2,50,0,0,0
768c86e307295944,9d83f6da776ff7d6,2,1,7,8,87,16,23,69,0,0,0,0,0,2,5,6,83,2,2,100,0,0,0,4,5,80,0,0,0,3,3,100
768c86e307295944,9d83f6da776ff7d6,3,0,23,40,57,25,42,59,1,1,100,0,0,23,18,33,54,4,6,66,1,1,100,20,33,60,1,2,50,2,5,40
76b6058cddda9238,036e96c1c12b8a59,1,0,20,53,37,23,57,40,0,0,0,0,0,0,14,42,33,5,8,62,1,3,33,17,47,36,3,6,50,0,0,0
76b6058cddda9238,036e96c1c12b8a59,2,0,11,31,35,19,39,48,1,2,50,0,0,30,8,26,30,2,4,50,1,1,100,8,27,29,2,3,66,1,1,100
76b6058cddda9238,036e96c1c12b8a59,3,0,3,9,33,10,17,58,0,1,0,0,0,4,3,8,37,0,1,0,0,0,0,3,9,33,0,0,0,0,0,0
76b6058cddda9238,849c5d9979df5357,1,0,54,101,53,59,107,55,1,1,100,0,0,92,32,73,43,17,23,73,5,5,100,43,85,50,2,6,33,9,10,90
76b6058cddda9238,849c5d9979df5357,2,0,23,49,46,42,76,55,1,2,50,0,0,163,12,35,34,8,11,72,3,3,100,17,42,40,0,1,0,6,6,100
76b6058cddda9238,849c5d9979df5357,3,0,12,21,57,29,45,64,1,1,100,0,0,252,9,17,52,2,3,66,1,1,100,3,11,27,2,3,66,7,7,100
76b61ff4c9760f79,2ac4628c08ec5125,1,0,5,13,38,12,20,60,0,0,0,0,0,54,1,7,14,3,4,75,1,2,50,3,9,33,2,4,50,0,0,0
76b61ff4c9760f79,2ac4628c08ec5125,2,0,6,10,60,14,18,77,0,0,0,1,0,0,1,5,20,3,3,100,2,2,100,6,10,60,0,0,0,0,0,0
76b61ff4c9760f79,2ac4628c08ec5125,3,0,14,26,53,24,37,64,0,1,0,0,0,207,5,14,35,9,11,81,0,1,0,9,18,50,5,8,62,0,0,0
76b61ff4c9760f79,ce632027bf2a871b,1,0,8,15,53,16,23,69,1,1,100,0,0,181,8,14,57,0,1,0,0,0,0,1,7,14,2,2,100,5,6,83
76b61ff4c9760f79,ce632027bf2a871b,2,0,15,28,53,33,47,70,0,0,0,0,0,223,7,17,41,8,10,80,0,1,0,1,11,9,0,0,0,14,17,82
76b61ff4c9760f79,ce632027bf2a871b,3,0,6,22,27,12,28,42,0,1,0,0,0,2,2,16,12,4,6,66,0,0,0,3,16,18,3,6,50,0,0,0
76b9a338597fc604,e00a3dee329a51f7,1,0,49,85,57,49,85,57,1,1,100,0,0,49,16,46,34,28,33,84,5,6,83,29,63,46,20,22,90,0,0,0
76b9a338597fc604,e00a3dee329a51f7,2,0,43,88,48,50,97,51,2,2,100,0,0,87,36,79,45,5,7,71,2,2,100,40,82,48,2,5,40,1,1,100
76b9a338597fc604,e00a3dee329a51f7,3,0,11,23,47,14,27,51,2,4,50,0,0,211,6,18,33,4,4,100,1,1,100,9,19,47,1,3,33,1,1,100
